DATAFLOW,LAST UPDATE,freq,unit,sex,age,isco08,worktime,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,NL,2017-Q4,959.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,NL,2018-Q1,954.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,NL,2018-Q2,961.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,NL,2018-Q3,1010.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,NL,2018-Q4,996.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,NL,2019-Q1,998.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,NL,2019-Q2,1017.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,NL,2019-Q3,1029.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,NL,2019-Q4,1028.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,NL,2020-Q1,1020.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,NL,2020-Q2,997.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,NL,2020-Q3,998.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,NL,2020-Q4,1004.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,NL,2021-Q1,1462.6,b
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,NL,2021-Q2,1461.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,NL,2021-Q3,1479.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,NL,2021-Q4,1511.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,NL,2022-Q1,1538.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,NL,2022-Q2,1555.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2013-Q1,5984.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2013-Q2,6078.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2013-Q3,6188.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2013-Q4,6222.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2014-Q1,6192.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2014-Q2,6201.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2014-Q3,6306.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2014-Q4,6347.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2015-Q1,6297.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2015-Q2,6409.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2015-Q3,6483.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2015-Q4,6472.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2016-Q1,6391.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2016-Q2,6505.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2016-Q3,6492.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2016-Q4,6486.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2017-Q1,6460.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2017-Q2,6583.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2017-Q3,6517.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2017-Q4,6481.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2018-Q1,6530.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2018-Q2,6624.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2018-Q3,6644.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2018-Q4,6511.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2019-Q1,6465.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2019-Q2,6582.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2019-Q3,6625.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2019-Q4,6492.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2020-Q1,6485.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2020-Q2,6422.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2020-Q3,6592.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2020-Q4,6652.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2021-Q1,6630.9,b
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2021-Q2,6764.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2021-Q3,6932.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2021-Q4,6915.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2022-Q1,6833.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PL,2022-Q2,6851.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2013-Q1,1722.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2013-Q2,1737.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2013-Q3,1781.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2013-Q4,1784.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2014-Q1,1798.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2014-Q2,1833.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2014-Q3,1848.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2014-Q4,1828.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2015-Q1,1813.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2015-Q2,1882.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2015-Q3,1880.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2015-Q4,1865.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2016-Q1,1868.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2016-Q2,1894.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2016-Q3,1921.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2016-Q4,1910.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2017-Q1,1911.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2017-Q2,1957.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2017-Q3,2009.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2017-Q4,1995.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2018-Q1,2014.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2018-Q2,2065.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2018-Q3,2072.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2018-Q4,2038.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2019-Q1,2022.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2019-Q2,2065.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2019-Q3,2076.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2019-Q4,2065.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2020-Q1,2066.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2020-Q2,2020.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2020-Q3,2048.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2020-Q4,2073.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2021-Q1,2039.2,b
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2021-Q2,2118.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2021-Q3,2117.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2021-Q4,2122.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2022-Q1,2131.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,PT,2022-Q2,2152.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2013-Q1,3148.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2013-Q2,3282.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2013-Q3,3263.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2013-Q4,3175.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2014-Q1,3196.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2014-Q2,3263.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2014-Q3,3296.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2014-Q4,3199.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2015-Q1,3100.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2015-Q2,3257.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2015-Q3,3270.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2015-Q4,3199.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2016-Q1,3166.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2016-Q2,3248.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2016-Q3,3271.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2016-Q4,3234.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2017-Q1,3272.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2017-Q2,3455.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2017-Q3,3428.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2017-Q4,3323.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2018-Q1,3271.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2018-Q2,3371.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2018-Q3,3393.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2018-Q4,3337.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2019-Q1,3305.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2019-Q2,3382.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2019-Q3,3391.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2019-Q4,3358.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2020-Q1,3309.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2020-Q2,3274.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2020-Q3,3312.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2020-Q4,3285.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2021-Q1,3025.1,b
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2021-Q2,3133.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2021-Q3,3136.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2021-Q4,3123.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2022-Q1,3119.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,RO,2022-Q2,3225.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2013-Q1,1310.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2013-Q2,1366.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2013-Q3,1405.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2013-Q4,1349.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2014-Q1,1339.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2014-Q2,1373.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2014-Q3,1442.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2014-Q4,1377.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2015-Q1,1363.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2015-Q2,1417.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2015-Q3,1489.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2015-Q4,1428.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2016-Q1,1414.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2016-Q2,1466.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2016-Q3,1517.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2016-Q4,1465.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2017-Q1,1470.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2017-Q2,1517.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2017-Q3,1576.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2017-Q4,1517.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2018-Q1,1509.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2018-Q2,1563.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2018-Q3,1625.3,b
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2018-Q4,1577.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2019-Q1,1575.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2019-Q2,1596.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2019-Q3,1630.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2019-Q4,1558.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2020-Q1,1541.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2020-Q2,1568.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2020-Q3,1616.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2020-Q4,1582.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2021-Q1,1562.5,b
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2021-Q2,1623.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2021-Q3,1669.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2021-Q4,1620.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2022-Q1,1619.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SE,2022-Q2,1680.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SI,2013-Q1,350.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SI,2013-Q2,355.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SI,2013-Q3,356.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SI,2013-Q4,348.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SI,2014-Q1,352.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SI,2014-Q2,352.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SI,2014-Q3,356.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SI,2014-Q4,342.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SI,2015-Q1,344.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SI,2015-Q2,353.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SI,2015-Q3,355.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SI,2015-Q4,360.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SI,2016-Q1,355.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SI,2016-Q2,366.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SI,2016-Q3,362.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SI,2016-Q4,370.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,F,Y15-64,TOTAL,FT,SI,2017-Q1,366.2,
