DATAFLOW,LAST UPDATE,freq,unit,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,RO,2016,-12.9,e
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,RO,2017,-7.6,e
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,RO,2018,-2.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,RO,2019,-15.5,e
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,RO,2020,-19.3,e
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,SE,2009,8.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,SE,2010,5.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,SE,2011,5.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,SE,2012,8.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,SE,2013,6.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,SE,2014,7.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,SE,2015,5.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,SE,2016,6.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,SE,2017,8.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,SE,2018,8.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,SE,2019,2.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,SE,2020,2.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,SI,2009,17.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,SI,2010,16.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,SI,2011,16.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,SI,2012,17.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,SI,2013,14.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,SI,2014,13.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,SI,2015,14.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,SI,2016,13.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,SI,2017,12.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,SI,2018,14.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,SI,2019,14.7,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,SI,2020,12.1,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,SK,2009,2.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,SK,2010,5.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,SK,2011,-10.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,SK,2012,-8.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,SK,2013,10.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,SK,2014,13.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,SK,2015,14.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,SK,2016,17.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,SK,2017,20.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,SK,2018,21.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,SK,2019,18.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B,SK,2020,15.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,AT,2009,25.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,AT,2010,25.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,AT,2011,24.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,AT,2012,24.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,AT,2013,23.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,AT,2014,23.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,AT,2015,23.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,AT,2016,22.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,AT,2017,22.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,AT,2018,22.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,AT,2019,21.6,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,AT,2020,20.7,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,BE,2009,15.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,BE,2010,15.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,BE,2011,14.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,BE,2012,13.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,BE,2013,12.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,BE,2014,11.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,BE,2015,10.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,BE,2016,10.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,BE,2017,10.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,BE,2018,10.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,BE,2019,9.9,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,BE,2020,9.5,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,BG,2009,14.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,BG,2010,14.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,BG,2011,13.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,BG,2012,15.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,BG,2013,14.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,BG,2014,14.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,BG,2015,14.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,BG,2016,13.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,BG,2017,13.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,BG,2018,13.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,BG,2019,14,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,BG,2020,13.2,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,CY,2009,27.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,CY,2010,26.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,CY,2011,24.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,CY,2012,24.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,CY,2013,23.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,CY,2014,22.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,CY,2015,21.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,CY,2016,19.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,CY,2017,18.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,CY,2018,17.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,CY,2019,17.5,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,CY,2020,16.4,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,CZ,2009,21.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,CZ,2010,16.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,CZ,2011,16.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,CZ,2012,15.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,CZ,2013,15.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,CZ,2014,16.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,CZ,2015,16.1,d
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,CZ,2016,15.9,d
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,CZ,2017,16.4,d
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,CZ,2018,15,d
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,CZ,2019,15.0,d
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,CZ,2020,12.8,d
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,DE,2009,26.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,DE,2010,25.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,DE,2011,25.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,DE,2012,26.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,DE,2013,25.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,DE,2014,25.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,DE,2015,25.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,DE,2016,24.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,DE,2017,23.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,DE,2018,23.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,DE,2019,22.5,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,DE,2020,21.6,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,DK,2009,16.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,DK,2010,17.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,DK,2011,18.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,DK,2012,17.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,DK,2013,17.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,DK,2014,16.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,DK,2015,15.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,DK,2016,16.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,DK,2017,15.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,DK,2018,14.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,DK,2019,14.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,DK,2020,14.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,EE,2009,27.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,EE,2010,28.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,EE,2011,27.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,EE,2012,29.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,EE,2013,30.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,EE,2014,29.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,EE,2015,27.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,EE,2016,25.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,EE,2017,26.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,EE,2018,24.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,EE,2019,23.2,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,EE,2020,23.0,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,EL,2010,19.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,EL,2014,18.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,EL,2018,17.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,ES,2009,22.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,ES,2010,22.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,ES,2011,23.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,ES,2012,23.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,ES,2013,23.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,ES,2014,19.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,ES,2015,19.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,ES,2016,19.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,ES,2017,18.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,ES,2018,16.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,ES,2019,15.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,ES,2020,15,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,FI,2009,19.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,FI,2010,19.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,FI,2011,18.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,FI,2012,18.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,FI,2013,18.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,FI,2014,17.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,FI,2015,17.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,FI,2016,17.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,FI,2017,16.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,FI,2018,16.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,FI,2019,15.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,FI,2020,16.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,FR,2009,15.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,FR,2010,15.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,FR,2011,14.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,FR,2012,13.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,FR,2013,13.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,FR,2014,12.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,FR,2015,13.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,FR,2016,13.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,FR,2017,14.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,FR,2018,14.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,FR,2019,13.9,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,FR,2020,13.0,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,HR,2013,9.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,HR,2014,10.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,HR,2016,11.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,HR,2017,12.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,HR,2018,12.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,HR,2019,13.0,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,HR,2020,12.8,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,HU,2009,15.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,HU,2010,15.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,HU,2011,14.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,HU,2012,15.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,HU,2013,13.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,HU,2014,14.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,HU,2015,12.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,HU,2016,14.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,HU,2017,16.4,b
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,HU,2018,15.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,HU,2019,15.4,b
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,HU,2020,15.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,IE,2009,21.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,IE,2010,22.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,IE,2011,21.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,IE,2012,21.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,IE,2013,21.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,IE,2014,21.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,IE,2015,22.8,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,IE,2016,22.2,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,IE,2017,22.5,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,IE,2018,18.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,IT,2009,16.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,IT,2010,15.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,IT,2011,15.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,IT,2012,17.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,IT,2013,18.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,IT,2014,17.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,IT,2015,17.2,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,IT,2016,16,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,IT,2017,15.6,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,IT,2018,15.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,IT,2019,14.7,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,IT,2020,13.8,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,LT,2009,21.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,LT,2010,18.3,b
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,LT,2011,16.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,LT,2012,17.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,LT,2013,16.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,LT,2014,17.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,LT,2015,18.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,LT,2016,18.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,LT,2017,16.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,LT,2018,16.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,LT,2019,15.0,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,LT,2020,15.9,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,LU,2009,14.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,LU,2010,13.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,LU,2011,13.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,LU,2012,14.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,LU,2013,13.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,LU,2014,14.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,LU,2015,13.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,LU,2016,13.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,LU,2017,12.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,LU,2018,11.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,LU,2019,11.1,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,LU,2020,10.5,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,LV,2009,17.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,LV,2010,17.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,LV,2011,14.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,LV,2012,14.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,LV,2013,14.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,LV,2014,16.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,LV,2015,16.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,LV,2016,18.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,LV,2017,20.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,LV,2018,19.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,LV,2019,21.5,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,B-N,LV,2020,23.1,p
