DATAFLOW,LAST UPDATE,freq,indic_em,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,HR,2021,27.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,HU,2009,22.6,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,HU,2010,23.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,HU,2011,22.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,HU,2012,24.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,HU,2013,24.6,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,HU,2014,26.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,HU,2015,28.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,HU,2016,29.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,HU,2017,29.6,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,HU,2018,29.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,HU,2019,28.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,HU,2020,28.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,HU,2021,28.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IE,2009,57.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IE,2010,51.7,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IE,2011,49.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IE,2012,48.6,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IE,2013,48.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IE,2014,45.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IE,2015,44.6,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IE,2016,48.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IE,2017,45.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IE,2018,45.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IE,2019,45.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IE,2020,42.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IE,2021,50.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IS,2009,75.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IS,2010,76.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IS,2011,74.6,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IS,2012,78.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IS,2013,81.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IS,2014,78.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IS,2015,82.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IS,2016,83.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IS,2017,82.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IS,2018,81.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IS,2019,80.6,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IS,2020,75.4,b
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IS,2021,76.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IT,2009,23.6,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IT,2010,23.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IT,2011,22.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IT,2012,24.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IT,2013,23.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IT,2014,23.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IT,2015,21.7,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IT,2016,22.7,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IT,2017,22.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IT,2018,21.9,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IT,2019,22.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IT,2020,18.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,IT,2021,20.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LT,2009,25.9,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LT,2010,25.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LT,2011,24.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LT,2012,26.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LT,2013,27.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LT,2014,29.6,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LT,2015,30.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LT,2016,31.9,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LT,2017,32.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LT,2018,34.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LT,2019,35.6,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LT,2020,34.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LT,2021,34.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LU,2009,29.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LU,2010,22.7,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LU,2011,23.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LU,2012,24.7,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LU,2013,21.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LU,2014,23.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LU,2015,34.1,b
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LU,2016,31.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LU,2017,28.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LU,2018,32.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LU,2019,31.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LU,2020,31.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LU,2021,34.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LV,2009,35.9,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LV,2010,37.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LV,2011,33.7,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LV,2012,36.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LV,2013,36.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LV,2014,35.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LV,2015,37.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LV,2016,35.9,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LV,2017,36.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LV,2018,34.7,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LV,2019,32.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LV,2020,31.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,LV,2021,29.9,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,ME,2011,19.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,ME,2012,24.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,ME,2013,22.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,ME,2014,24.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,ME,2015,27.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,ME,2016,29.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,ME,2017,27.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,ME,2018,27.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,ME,2019,31.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,ME,2020,24.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,MK,2009,26.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,MK,2010,24.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,MK,2011,23.9,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,MK,2012,26.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,MK,2013,27.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,MK,2014,25.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,MK,2015,25.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,MK,2016,23.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,MK,2017,23.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,MK,2018,22.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,MK,2019,25.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,MK,2020,23.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,MT,2009,48.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,MT,2010,48.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,MT,2011,48.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,MT,2012,48.9,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,MT,2013,50.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,MT,2014,52.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,MT,2015,49.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,MT,2016,48.9,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,MT,2017,51.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,MT,2018,56.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,MT,2019,55.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,MT,2020,52.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,MT,2021,52.7,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,NL,2009,81.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,NL,2010,80.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,NL,2011,80.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,NL,2012,82.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,NL,2013,81.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,NL,2014,79.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,NL,2015,80.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,NL,2016,80.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,NL,2017,80.9,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,NL,2018,80.9,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,NL,2019,81.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,NL,2020,80.9,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,NL,2021,81.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,NO,2009,63.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,NO,2010,61.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,NO,2011,61.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,NO,2012,62.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,NO,2013,62.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,NO,2014,60.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,NO,2015,61.6,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,NO,2016,60.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,NO,2017,58.9,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,NO,2018,59.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,NO,2019,60.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,NO,2020,61.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,NO,2021,62.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,PL,2009,29.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,PL,2010,29.6,b
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,PL,2011,28.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,PL,2012,28.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,PL,2013,27.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,PL,2014,28.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,PL,2015,26.9,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,PL,2016,28.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,PL,2017,29.7,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,PL,2018,30.7,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,PL,2019,31.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,PL,2020,27.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,PL,2021,26.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,PT,2009,39.9,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,PT,2010,37.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,PT,2011,35.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,PT,2012,34.7,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,PT,2013,33.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,PT,2014,33.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,PT,2015,32.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,PT,2016,31.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,PT,2017,32.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,PT,2018,31.7,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,PT,2019,32.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,PT,2020,28.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,PT,2021,27.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,RO,2009,18.9,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,RO,2010,21.6,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,RO,2011,22.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,RO,2012,21.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,RO,2013,20.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,RO,2014,20.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,RO,2015,21.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,RO,2016,18.6,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,RO,2017,21.6,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,RO,2018,20.6,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,RO,2019,20.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,RO,2020,20.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,RO,2021,20.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,RS,2010,23.9,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,RS,2011,22.7,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,RS,2012,24.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,RS,2013,25.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,RS,2014,21.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,RS,2015,22.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,RS,2016,23.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,RS,2017,23.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,RS,2018,22.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,RS,2019,22.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,RS,2020,20.6,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,RS,2021,25.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,SE,2009,51.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,SE,2010,51.6,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,SE,2011,53.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,SE,2012,53.9,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,SE,2013,55.6,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,SE,2014,56.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,SE,2015,57.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,SE,2016,56.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,SE,2017,55.7,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,SE,2018,55.9,b
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,SE,2019,56.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,SE,2020,52.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,ACT,F,Y15-24,PC_POP,SE,2021,54.9,
